Adj_Close,Close,Date,High,Low,Open,Symbol,Volume
10.549585,58.75,1994-04-22,59.50,58.00,58.375,IBM,22642000
10.639368,59.25,1994-04-25,59.25,58.25,58.50,IBM,12249200
10.504693,58.50,1994-04-26,59.25,58.50,58.875,IBM,8868800
10.257788,57.125,1994-04-28,58.25,56.75,57.875,IBM,9190000
10.325125,57.50,1994-04-29,57.875,56.875,57.375,IBM,7634400
10.414909,58.00,1994-05-02,58.375,56.875,57.50,IBM,6434000
10.482247,58.375,1994-05-03,58.625,57.875,58.125,IBM,5506400
10.370017,57.75,1994-05-04,58.25,57.50,58.25,IBM,6001200
10.302387,57.125,1994-05-05,57.50,56.875,57.375,IBM,4164400
10.189669,56.50,1994-05-06,57.125,56.25,56.50,IBM,7917200
10.279843,57.00,1994-05-09,57.875,56.50,56.50,IBM,7520000
10.460191,58.00,1994-05-10,58.25,57.375,57.625,IBM,7942400
10.32493,57.25,1994-05-11,58.25,57.00,58.00,IBM,6186800
10.32493,57.25,1994-05-12,57.75,57.00,57.625,IBM,3690400
10.370017,57.50,1994-05-13,57.875,57.25,57.50,IBM,4402000
10.550365,58.50,1994-05-16,58.625,57.375,57.625,IBM,6392400
11.046323,61.25,1994-05-17,61.50,58.625,58.625,IBM,21587600
10.956149,60.75,1994-05-18,61.875,60.50,61.625,IBM,19178400
11.068866,61.375,1994-05-19,62.125,60.50,60.875,IBM,15087600
11.204127,62.125,1994-05-20,62.375,61.00,61.375,IBM,14960400
11.136497,61.75,1994-05-23,62.50,61.375,62.125,IBM,8296400
11.384476,63.125,1994-05-24,63.375,61.875,62.00,IBM,11203200
11.47465,63.625,1994-05-25,64.125,62.50,63.00,IBM,14713600
11.54228,64.00,1994-05-26,64.125,62.50,63.25,IBM,9180000
11.47465,63.625,1994-05-27,64.125,63.625,63.875,IBM,5446400
11.361932,63.00,1994-05-31,63.75,62.75,63.50,IBM,6016400
11.452106,63.50,1994-06-01,63.625,62.50,63.00,IBM,6758400
11.181584,62.00,1994-06-02,63.50,61.875,63.375,IBM,9921600
11.001236,61.00,1994-06-03,61.875,60.75,61.75,IBM,9525600
11.294302,62.625,1994-06-06,63.50,61.125,61.25,IBM,9376800
11.294302,62.625,1994-06-07,63.25,62.625,62.75,IBM,5596400
11.113953,61.625,1994-06-08,63.00,61.50,62.875,IBM,6606000
11.181584,62.00,1994-06-09,62.125,61.50,61.50,IBM,4350800
11.294302,62.625,1994-06-10,62.875,62.25,62.25,IBM,5299600
11.497193,63.75,1994-06-13,64.125,62.25,62.375,IBM,8658000
11.722628,65.00,1994-06-14,65.00,63.875,63.875,IBM,11114400
11.497193,63.75,1994-06-15,64.75,63.50,64.50,IBM,7157200
11.339389,62.875,1994-06-16,63.50,62.875,63.25,IBM,5730400
11.249214,62.375,1994-06-17,63.125,62.25,62.625,IBM,12136400
11.113953,61.625,1994-06-20,62.25,61.625,61.875,IBM,6236800
11.001236,61.00,1994-06-21,62.125,60.375,61.75,IBM,9909200
11.181584,62.00,1994-06-22,62.125,61.125,61.375,IBM,5308000
10.978692,60.875,1994-06-23,62.25,60.875,61.875,IBM,4617200
10.798344,59.875,1994-06-24,61.00,59.50,60.75,IBM,9061200
11.09141,61.50,1994-06-27,61.625,58.125,59.00,IBM,15504000
11.023779,61.125,1994-06-28,61.875,60.00,61.50,IBM,6945600
10.888518,60.375,1994-06-29,61.50,60.125,60.875,IBM,9084400
10.595453,58.75,1994-06-30,60.50,58.625,60.375,IBM,10934000
10.279843,57.00,1994-07-01,59.125,56.75,59.00,IBM,15272400
10.144582,56.25,1994-07-05,57.875,56.25,57.00,IBM,11160000
10.279843,57.00,1994-07-06,57.00,56.375,56.50,IBM,7756400
10.234756,56.75,1994-07-07,57.375,56.625,57.375,IBM,6871600
10.212213,56.625,1994-07-08,57.875,56.50,56.50,IBM,9261600
10.031865,55.625,1994-07-11,57.125,55.375,56.875,IBM,10795600
10.076952,55.875,1994-07-12,56.125,54.875,55.75,IBM,11974800
10.234756,56.75,1994-07-13,56.75,55.875,56.00,IBM,9924800
10.505278,58.25,1994-07-14,58.50,57.25,57.50,IBM,12010800
10.2573,56.875,1994-07-15,57.875,56.75,57.75,IBM,9913200
10.2573,56.875,1994-07-18,57.625,56.625,57.25,IBM,6622400
10.031865,55.625,1994-07-19,56.875,55.625,56.75,IBM,7268800
10.076952,55.875,1994-07-20,56.25,54.50,55.75,IBM,12757200
11.249214,62.375,1994-07-21,62.625,58.00,59.00,IBM,35226000
11.068866,61.375,1994-07-22,62.50,61.125,62.25,IBM,14856800
11.226671,62.25,1994-07-25,62.375,61.328098,61.375,IBM,9368800
11.249214,62.375,1994-07-26,63.125,62.125,62.50,IBM,11587600
11.271758,62.50,1994-07-27,62.50,61.875,62.25,IBM,5765200
11.226671,62.25,1994-07-28,63.00,62.25,62.375,IBM,5047200
11.15904,61.875,1994-07-29,62.75,61.75,62.625,IBM,6775600
11.339389,62.875,1994-08-01,63.125,61.50,61.875,IBM,7085600
11.226671,62.25,1994-08-02,63.375,62.25,63.00,IBM,8335200
11.361932,63.00,1994-08-03,63.125,62.25,62.375,IBM,5416800
11.429832,63.125,1994-08-04,63.50,62.75,63.00,IBM,8185600
11.294032,62.375,1994-08-05,63.125,61.875,62.75,IBM,6399600
11.452465,63.25,1994-08-08,63.375,62.625,62.75,IBM,6706400
11.678799,64.50,1994-08-09,64.50,63.25,63.375,IBM,12052000
11.610899,64.125,1994-08-10,65.00,64.125,64.50,IBM,10834400
11.701432,64.625,1994-08-11,64.625,63.75,64.00,IBM,9782800
11.542999,63.75,1994-08-12,65.125,63.75,64.75,IBM,8006400
11.656165,64.375,1994-08-15,64.50,63.75,63.75,IBM,4311200
11.701432,64.625,1994-08-16,64.75,63.75,64.50,IBM,8140400
11.746699,64.875,1994-08-17,65.625,64.375,64.875,IBM,11780800
11.995665,66.25,1994-08-18,66.875,65.375,65.375,IBM,16787200
12.335165,68.125,1994-08-19,68.625,66.00,66.375,IBM,18653600
12.267265,67.75,1994-08-22,68.375,67.25,67.50,IBM,11882400
12.244632,67.625,1994-08-23,68.25,67.625,67.875,IBM,11645200
12.199365,67.375,1994-08-24,67.375,66.625,67.375,IBM,11196800
12.561499,69.375,1994-08-25,69.75,66.875,67.00,IBM,21095600
12.674665,70.00,1994-08-26,70.125,69.125,69.375,IBM,16576400
12.561499,69.375,1994-08-29,70.00,69.25,69.75,IBM,9257600
12.561499,69.375,1994-08-30,69.75,68.875,69.375,IBM,7486000
12.403065,68.50,1994-08-31,69.50,68.50,69.25,IBM,9886800
12.289899,67.875,1994-09-01,68.25,66.875,66.875,IBM,11114000
12.176732,67.25,1994-09-02,68.00,66.75,68.00,IBM,5858800
12.221999,67.50,1994-09-06,67.625,66.625,67.125,IBM,4985200
12.221999,67.50,1994-09-07,68.25,67.375,67.50,IBM,8123200
12.289899,67.875,1994-09-08,68.125,67.25,67.25,IBM,5457200
12.176732,67.25,1994-09-09,68.00,66.75,66.875,IBM,9236800
12.289899,67.875,1994-09-12,68.125,67.50,67.50,IBM,4823600
12.538865,69.25,1994-09-13,69.625,68.625,68.75,IBM,11616800
12.629399,69.75,1994-09-14,70.125,69.00,69.125,IBM,10146000
12.629399,69.75,1994-09-15,70.25,69.50,69.50,IBM,8228400
12.855732,71.00,1994-09-16,71.375,69.50,69.75,IBM,20598400
12.742565,70.375,1994-09-19,71.25,70.25,70.625,IBM,7394000
12.719932,70.25,1994-09-20,70.50,69.625,69.875,IBM,10980800
12.584132,69.50,1994-09-21,71.375,69.375,71.00,IBM,14548400
12.606765,69.625,1994-09-22,70.25,69.375,69.75,IBM,8482000
12.516232,69.125,1994-09-23,69.50,68.875,69.375,IBM,7043200
12.493599,69.00,1994-09-26,69.125,67.75,69.00,IBM,7059200
12.493599,69.00,1994-09-27,69.375,68.625,68.875,IBM,4462800
12.403065,68.50,1994-09-28,69.875,68.50,69.125,IBM,5200000
12.584132,69.50,1994-09-29,69.875,67.75,68.375,IBM,9224800
12.606765,69.625,1994-09-30,70.125,68.875,69.25,IBM,8159200
12.470965,68.875,1994-10-03,69.50,68.625,69.375,IBM,4666000
12.380432,68.375,1994-10-04,69.50,68.25,69.125,IBM,6882000
12.516232,69.125,1994-10-05,69.125,67.375,68.125,IBM,10766000
12.448332,68.75,1994-10-06,69.50,68.625,69.00,IBM,7236800
12.878365,71.125,1994-10-07,71.75,68.75,68.875,IBM,17982400
12.946265,71.50,1994-10-10,71.875,70.75,71.25,IBM,7219600
12.968899,71.625,1994-10-11,72.375,71.50,71.75,IBM,11230400
13.240499,73.125,1994-10-12,73.50,71.00,71.00,IBM,12910400
13.082065,72.25,1994-10-13,74.125,72.25,73.625,IBM,9366400
13.240499,73.125,1994-10-14,73.125,71.875,72.50,IBM,8163200
13.263132,73.25,1994-10-17,73.75,72.75,72.875,IBM,6145600
13.489465,74.50,1994-10-18,74.50,73.375,73.50,IBM,9853600
13.647899,75.375,1994-10-19,75.75,73.75,74.00,IBM,15736800
13.579999,75.00,1994-10-20,76.125,73.875,75.50,IBM,20867600
13.512099,74.625,1994-10-21,75.375,74.125,74.625,IBM,13490000
13.217865,73.00,1994-10-24,74.625,72.875,74.625,IBM,10460800
13.376299,73.875,1994-10-25,74.375,72.625,72.625,IBM,11318400
13.466832,74.375,1994-10-26,74.50,73.625,74.00,IBM,9759200
13.421565,74.125,1994-10-27,74.625,73.75,74.50,IBM,4998400
13.783699,76.125,1994-10-28,76.375,74.125,74.125,IBM,10853200
13.489465,74.50,1994-10-31,75.625,74.50,75.625,IBM,7705600
13.376299,73.875,1994-11-01,75.25,73.50,74.375,IBM,10000000
13.444199,74.25,1994-11-02,75.25,73.75,74.00,IBM,10678400
13.308399,73.50,1994-11-03,74.625,73.125,74.50,IBM,6645200
12.922318,71.125,1994-11-04,73.50,71.125,73.375,IBM,12971600
13.058582,71.875,1994-11-07,72.25,70.75,71.375,IBM,9115600
13.262977,73.00,1994-11-08,73.50,71.375,71.625,IBM,7476000
13.444661,74.00,1994-11-09,74.375,73.25,73.75,IBM,10468400
13.081292,72.00,1994-11-10,73.625,71.625,73.50,IBM,10746000
13.149424,72.375,1994-11-11,73.00,71.75,72.00,IBM,7391600
13.240266,72.875,1994-11-14,73.00,72.25,72.75,IBM,6049600
13.285687,73.125,1994-11-15,73.875,72.50,72.875,IBM,6997200
13.217556,72.75,1994-11-16,73.125,72.625,73.00,IBM,5089200
13.285687,73.125,1994-11-17,73.75,72.75,73.25,IBM,7262000
13.308398,73.25,1994-11-18,73.375,72.75,73.00,IBM,12490400
13.240266,72.875,1994-11-21,74.125,72.625,73.25,IBM,6680400
12.672502,69.75,1994-11-22,72.875,69.375,72.75,IBM,9564400
12.717923,70.00,1994-11-23,70.00,68.00,69.25,IBM,18755600
12.854186,70.75,1994-11-25,70.875,70.00,70.00,IBM,4382800
12.831476,70.625,1994-11-28,71.625,70.25,70.875,IBM,7978800
12.831476,70.625,1994-11-29,71.00,70.25,70.625,IBM,5386000
12.854186,70.75,1994-11-30,71.25,70.625,71.125,IBM,7846400
12.627081,69.50,1994-12-01,70.75,69.25,70.625,IBM,6638000
12.967739,71.375,1994-12-02,71.375,68.875,69.25,IBM,7975200
12.967739,71.375,1994-12-05,72.375,71.375,71.625,IBM,8198400
13.01316,71.625,1994-12-06,72.00,71.25,71.25,IBM,7715200
12.945029,71.25,1994-12-07,71.375,70.625,70.75,IBM,5262400
12.740634,70.125,1994-12-08,71.50,69.75,71.125,IBM,6871600
12.99045,71.50,1994-12-09,71.50,69.50,69.625,IBM,9892000
12.831476,70.625,1994-12-12,71.375,69.625,71.125,IBM,8822400
12.672502,69.75,1994-12-13,71.00,69.625,70.75,IBM,5476400
12.763344,70.25,1994-12-14,70.625,69.375,69.50,IBM,8176800
12.808765,70.50,1994-12-15,71.00,70.125,70.375,IBM,7541200
12.740634,70.125,1994-12-16,70.875,69.875,70.875,IBM,11776000
13.01316,71.625,1994-12-19,71.625,70.50,70.50,IBM,9688400
12.854186,70.75,1994-12-20,71.625,70.75,71.375,IBM,6907200
13.37653,73.625,1994-12-21,73.625,71.00,71.125,IBM,12847600
13.353819,73.50,1994-12-22,74.625,73.50,73.625,IBM,10648400
13.353819,73.50,1994-12-23,74.25,73.25,73.625,IBM,3753600
13.490083,74.25,1994-12-27,74.50,73.75,74.125,IBM,4933200
13.262977,73.00,1994-12-28,74.375,72.50,74.375,IBM,5422800
13.512793,74.375,1994-12-29,74.375,73.00,73.00,IBM,7704800
13.353819,73.50,1994-12-30,74.50,73.125,74.25,IBM,5780800
13.39924,73.75,1995-01-03,73.875,73.375,73.50,IBM,4671600
13.512793,74.375,1995-01-04,74.625,73.25,73.875,IBM,7978800
13.444661,74.00,1995-01-05,75.25,73.75,74.375,IBM,9083600
13.649057,75.125,1995-01-06,75.75,74.125,74.25,IBM,12162000
13.717188,75.50,1995-01-09,75.875,74.875,75.00,IBM,6852000
13.921583,76.625,1995-01-10,77.25,75.625,76.00,IBM,13683200
13.808031,76.00,1995-01-11,77.125,75.25,77.00,IBM,9801200
13.808031,76.00,1995-01-12,76.375,75.50,75.875,IBM,9103600
13.876162,76.375,1995-01-13,76.875,75.75,76.75,IBM,8121200
14.080558,77.50,1995-01-16,78.00,76.375,76.375,IBM,10864000
14.080558,77.50,1995-01-17,78.00,77.125,77.25,IBM,6385200
14.035136,77.25,1995-01-18,77.875,76.625,77.625,IBM,7370400
13.898873,76.50,1995-01-19,77.625,76.375,77.125,IBM,6855600
13.694478,75.375,1995-01-20,76.50,75.00,76.375,IBM,13333600
13.490083,74.25,1995-01-23,74.50,72.375,74.50,IBM,19654800
13.444661,74.00,1995-01-24,74.875,73.50,74.125,IBM,12706400
13.149424,72.375,1995-01-25,73.125,72.00,72.00,IBM,15232000
13.149424,72.375,1995-01-26,73.375,72.25,72.375,IBM,8627200
13.172134,72.50,1995-01-27,73.125,70.625,72.75,IBM,10868400
13.035871,71.75,1995-01-30,73.00,71.50,72.75,IBM,5674000
13.104003,72.125,1995-01-31,72.875,70.25,72.00,IBM,10969600
13.37653,73.625,1995-02-01,73.875,72.25,72.375,IBM,13168000
13.512793,74.375,1995-02-02,74.375,73.50,73.625,IBM,5834400
13.558214,74.625,1995-02-03,75.25,74.50,74.875,IBM,10251200
13.558215,74.375,1995-02-06,74.875,74.125,74.375,IBM,5408400
13.535428,74.25,1995-02-07,74.375,73.875,74.25,IBM,5802800
13.535428,74.25,1995-02-08,74.875,74.125,74.125,IBM,5985600
13.672149,75.00,1995-02-09,75.25,74.25,74.25,IBM,7896000
13.672149,75.00,1995-02-10,75.75,75.00,75.125,IBM,6156000
13.649362,74.875,1995-02-13,75.375,74.75,75.125,IBM,4887200
13.786084,75.625,1995-02-14,75.625,74.625,75.00,IBM,6785600
13.786084,75.625,1995-02-15,75.875,75.125,75.625,IBM,6506800
13.763297,75.50,1995-02-16,76.25,75.50,75.875,IBM,6809600
13.672149,75.00,1995-02-17,75.75,74.75,75.75,IBM,11672000
13.535428,74.25,1995-02-21,75.125,74.125,75.00,IBM,6228000
13.535428,74.25,1995-02-22,74.50,74.125,74.25,IBM,6864000
13.535428,74.25,1995-02-23,75.75,74.125,74.75,IBM,8826400
13.649362,74.875,1995-02-24,75.375,74.25,74.25,IBM,6254400
13.489854,74.00,1995-02-27,75.375,73.75,74.625,IBM,8212800
13.717723,75.25,1995-02-28,75.25,74.00,74.00,IBM,7198000
13.74051,75.375,1995-03-01,76.375,75.125,75.125,IBM,8202000
14.082314,77.25,1995-03-02,77.375,75.375,75.375,IBM,9643200
14.560839,79.875,1995-03-03,80.00,77.00,77.125,IBM,22256000
14.6292,80.25,1995-03-06,81.25,79.50,79.50,IBM,20173200
14.538052,79.75,1995-03-07,80.875,79.375,80.375,IBM,13802400
14.538052,79.75,1995-03-08,80.00,78.50,79.75,IBM,12133200
14.69756,80.625,1995-03-09,81.375,80.375,80.375,IBM,12513600
14.788708,81.125,1995-03-10,81.625,80.375,80.875,IBM,9492400
14.948216,82.00,1995-03-13,83.00,81.50,81.50,IBM,13964800
14.857069,81.50,1995-03-14,82.75,81.50,82.25,IBM,9067600
14.902643,81.75,1995-03-15,82.25,81.25,81.25,IBM,7084800
15.221659,83.50,1995-03-16,83.625,81.625,81.75,IBM,11382800
15.062151,82.625,1995-03-17,83.625,82.625,83.50,IBM,11869600
15.221659,83.50,1995-03-20,84.00,82.50,82.75,IBM,7368800
14.99379,82.25,1995-03-21,84.00,82.125,83.50,IBM,7956000
14.879856,81.625,1995-03-22,82.625,81.25,82.125,IBM,9788800
15.198873,83.375,1995-03-23,83.375,81.50,81.50,IBM,11056400
15.244446,83.625,1995-03-24,84.375,83.50,83.625,IBM,10318000
15.495102,85.00,1995-03-27,85.125,83.875,83.875,IBM,8114000
15.403955,84.50,1995-03-28,84.875,84.25,84.875,IBM,5412000
15.130512,83.00,1995-03-29,84.75,82.50,84.25,IBM,11885600
15.016577,82.375,1995-03-30,83.375,81.75,83.125,IBM,11828400
14.971003,82.125,1995-03-31,83.50,81.375,82.125,IBM,10472000
15.107725,82.875,1995-04-03,83.50,82.25,82.25,IBM,7576400
15.130512,83.00,1995-04-04,83.625,82.50,83.125,IBM,6738400
15.312807,84.00,1995-04-05,84.125,82.875,82.875,IBM,8033200
15.29002,83.875,1995-04-06,84.625,83.625,84.375,IBM,5946000
15.312807,84.00,1995-04-07,85.125,83.50,83.75,IBM,9713200
15.677398,86.00,1995-04-10,86.00,84.00,84.00,IBM,8462400
15.814119,86.75,1995-04-11,86.875,85.625,85.875,IBM,10324000
15.88248,87.125,1995-04-12,87.625,86.125,86.50,IBM,7612800
15.745758,86.375,1995-04-13,87.375,86.125,86.875,IBM,5525600
16.019201,87.875,1995-04-17,88.50,86.875,87.00,IBM,8758400
16.087562,88.25,1995-04-18,88.50,87.125,88.125,IBM,7875200
15.88248,87.125,1995-04-19,88.25,86.00,87.875,IBM,10305600
16.224284,89.00,1995-04-20,90.375,88.625,89.625,IBM,23990800
16.702809,91.625,1995-04-21,92.00,89.125,89.375,IBM,23545600
17.044613,93.50,1995-04-24,93.875,91.00,91.50,IBM,17275600
17.0674,93.625,1995-04-25,93.875,92.875,93.125,IBM,13385200
17.363629,95.25,1995-04-26,95.75,92.875,93.125,IBM,14798000
17.659859,96.875,1995-04-27,96.875,94.625,94.875,IBM,13900400
17.249695,94.625,1995-04-28,96.25,94.25,96.00,IBM,20002400
16.793957,92.125,1995-05-01,94.25,91.75,93.875,IBM,13615200
16.930678,92.875,1995-05-02,93.375,91.625,91.625,IBM,13611200
17.181334,94.25,1995-05-03,94.625,93.00,93.00,IBM,10689600
17.135639,93.75,1995-05-04,96.125,93.25,94.75,IBM,17428000
17.021401,93.125,1995-05-05,94.625,92.875,94.25,IBM,12219200
17.135639,93.75,1995-05-08,95.25,92.625,92.75,IBM,10813600
17.112791,93.625,1995-05-09,94.375,93.375,94.125,IBM,11119600
17.158486,93.875,1995-05-10,95.00,93.875,93.875,IBM,11563600
17.227029,94.25,1995-05-11,95.125,93.25,93.50,IBM,10339200
17.249876,94.375,1995-05-12,95.625,93.75,93.75,IBM,10657600
17.364114,95.00,1995-05-15,95.375,94.125,94.50,IBM,7635200
17.295571,94.625,1995-05-16,95.875,94.25,94.25,IBM,10934800
17.341266,94.875,1995-05-17,95.625,94.75,95.00,IBM,9618000
17.021401,93.125,1995-05-18,96.125,93.125,94.625,IBM,13725600
17.067096,93.375,1995-05-19,93.75,92.25,92.25,IBM,16259200
17.409809,95.25,1995-05-22,95.375,93.50,93.50,IBM,8920400
17.775369,97.25,1995-05-23,97.625,95.50,95.50,IBM,14118400
17.569742,96.125,1995-05-24,97.875,94.50,97.50,IBM,12646800
17.683979,96.75,1995-05-25,97.875,95.875,96.25,IBM,11550800
17.364114,95.00,1995-05-26,97.50,94.50,96.625,IBM,8883200
16.930011,92.625,1995-05-30,95.75,91.50,95.625,IBM,12600000
16.998554,93.00,1995-05-31,93.625,91.875,92.375,IBM,11002000
17.227029,94.25,1995-06-01,95.00,93.375,93.50,IBM,10111600
17.158486,93.875,1995-06-02,95.375,93.375,93.625,IBM,7966800
16.678688,91.25,1995-06-05,93.50,90.00,91.75,IBM,23404000
16.701536,91.375,1995-06-06,92.75,91.375,92.375,IBM,12009600
16.427366,89.875,1995-06-07,91.375,89.00,90.75,IBM,15786400
16.335976,89.375,1995-06-08,90.75,88.375,90.125,IBM,13576000
16.290281,89.125,1995-06-09,90.25,88.625,89.625,IBM,13233600
16.495908,90.25,1995-06-12,90.75,89.75,90.50,IBM,11982800
16.770078,91.75,1995-06-13,92.25,90.875,91.375,IBM,11620800
16.998554,93.00,1995-06-14,93.375,91.875,91.875,IBM,10250000
16.998554,93.00,1995-06-15,94.00,93.00,93.625,IBM,8771600
16.930011,92.625,1995-06-16,93.625,92.625,93.125,IBM,10787200
17.135639,93.75,1995-06-19,94.625,93.25,93.375,IBM,9506800
17.866759,97.75,1995-06-20,98.00,93.875,93.875,IBM,14275600
17.752522,97.125,1995-06-21,98.625,97.125,98.00,IBM,14322000
17.821064,97.50,1995-06-22,99.125,97.375,97.375,IBM,17376800
18.026692,98.625,1995-06-23,99.375,97.25,97.50,IBM,9846400
17.958149,98.25,1995-06-26,99.25,98.00,98.50,IBM,8720000
17.432656,95.375,1995-06-27,98.6875,94.50,98.125,IBM,13119600
17.569742,96.125,1995-06-28,96.625,94.375,95.00,IBM,12482400
17.729674,97.00,1995-06-29,98.125,96.375,96.375,IBM,9946400
17.546894,96.00,1995-06-30,98.125,95.375,97.75,IBM,8639200
17.843912,97.625,1995-07-03,97.875,95.75,96.25,IBM,2733600
17.683979,96.75,1995-07-05,98.625,96.75,97.875,IBM,9674400
18.072387,98.875,1995-07-06,98.875,96.875,97.125,IBM,9395200
18.186625,99.50,1995-07-07,100.625,98.625,98.625,IBM,15628400
18.392252,100.625,1995-07-10,101.25,100.00,100.00,IBM,9175200
18.23232,99.75,1995-07-11,101.00,99.50,100.00,IBM,8429600
18.575032,101.625,1995-07-12,102.00,99.625,100.375,IBM,11393200
18.96344,103.75,1995-07-13,104.25,101.25,101.75,IBM,13944800
18.986288,103.875,1995-07-14,104.125,102.125,102.625,IBM,10580000
19.603171,107.25,1995-07-17,107.50,104.00,104.125,IBM,14929600
19.557476,107.00,1995-07-18,108.625,102.875,107.00,IBM,35804400
18.50649,101.25,1995-07-19,105.50,97.75,105.25,IBM,34290800
19.031983,104.125,1995-07-20,104.375,101.375,102.00,IBM,20262800
18.940593,103.625,1995-07-21,104.875,103.125,104.00,IBM,17482400
19.648866,107.50,1995-07-24,107.875,103.50,104.125,IBM,20671600
19.808798,108.375,1995-07-25,110.25,107.50,107.50,IBM,21288000
19.923036,109.00,1995-07-26,109.625,108.25,109.125,IBM,14330800
20.242901,110.75,1995-07-27,110.875,109.50,109.50,IBM,12372000
20.220054,110.625,1995-07-28,111.25,109.875,110.875,IBM,9744400
19.900188,108.875,1995-07-31,111.25,108.50,110.625,IBM,10540800
20.037274,109.625,1995-08-01,110.125,107.25,109.125,IBM,12105600
19.648866,107.50,1995-08-02,111.75,107.00,110.625,IBM,12248400
19.923036,109.00,1995-08-03,109.50,105.625,106.50,IBM,13142400
19.854493,108.625,1995-08-04,109.75,108.50,109.125,IBM,5028800
19.900188,108.875,1995-08-07,109.375,108.625,109.125,IBM,5723200
20.08339,109.625,1995-08-08,110.00,108.875,108.875,IBM,7181200
20.12919,109.875,1995-08-09,110.375,109.625,110.00,IBM,7867200
19.99179,109.125,1995-08-10,110.375,108.875,109.875,IBM,7885600
20.01469,109.25,1995-08-11,109.625,108.375,109.50,IBM,9310800
20.289491,110.75,1995-08-14,110.875,109.25,109.25,IBM,6993200
20.518492,112.00,1995-08-15,112.125,110.25,111.00,IBM,10804000
20.587192,112.375,1995-08-16,112.75,110.75,112.125,IBM,11787200
20.816193,113.625,1995-08-17,114.625,112.25,112.375,IBM,12118800
20.403991,111.375,1995-08-18,114.00,111.125,113.875,IBM,14792400
19.556688,106.75,1995-08-21,111.375,106.50,111.375,IBM,18802800
19.716988,107.625,1995-08-22,108.25,105.625,107.00,IBM,22057200
19.533788,106.625,1995-08-23,108.50,106.50,108.125,IBM,12956000
19.213186,104.875,1995-08-24,106.625,104.50,106.625,IBM,15188000
19.029985,103.875,1995-08-25,105.375,103.75,103.75,IBM,11129200
18.617783,101.625,1995-08-28,103.875,101.375,103.75,IBM,16455600
18.755184,102.375,1995-08-29,102.625,98.625,102.125,IBM,24584000
18.617783,101.625,1995-08-30,103.50,101.125,103.125,IBM,12998400
18.938385,103.375,1995-08-31,103.75,102.00,102.50,IBM,9265600
18.823884,102.75,1995-09-01,104.50,102.375,102.75,IBM,7275600
18.526183,101.125,1995-09-05,103.00,100.125,103.00,IBM,26673200
18.457483,100.75,1995-09-06,102.625,100.625,102.00,IBM,16766000
18.205582,99.375,1995-09-07,101.25,99.00,100.50,IBM,16205200
18.113981,98.875,1995-09-08,100.00,98.125,100.00,IBM,21422000
17.655979,96.375,1995-09-11,98.375,95.875,98.25,IBM,26478000
17.86208,97.50,1995-09-12,98.50,95.125,96.125,IBM,29151200
17.335378,94.625,1995-09-13,98.75,92.375,97.50,IBM,55690400
17.106377,93.375,1995-09-14,95.625,92.50,95.25,IBM,31461600
16.900276,92.25,1995-09-15,92.75,91.625,92.75,IBM,27121600
17.243777,94.125,1995-09-18,94.25,92.375,92.50,IBM,17814800
17.724679,96.75,1995-09-19,96.875,94.25,94.625,IBM,16878800
17.541479,95.75,1995-09-20,98.125,95.625,97.625,IBM,11826800
17.289578,94.375,1995-09-21,96.50,93.875,95.75,IBM,11468000
17.197977,93.875,1995-09-22,94.375,93.375,93.875,IBM,9377200
16.991876,92.75,1995-09-25,94.75,92.625,94.00,IBM,11886000
17.014776,92.875,1995-09-26,93.875,92.50,93.25,IBM,11099200
17.289578,94.375,1995-09-27,94.50,91.875,92.625,IBM,18762800
17.197977,93.875,1995-09-28,95.375,93.875,94.875,IBM,11420400
17.312478,94.50,1995-09-29,95.25,93.625,94.25,IBM,10389200
17.129277,93.50,1995-10-02,95.625,93.375,95.00,IBM,9487600
17.381178,94.875,1995-10-03,95.25,93.375,93.50,IBM,13162400
17.175077,93.75,1995-10-04,94.625,93.375,94.25,IBM,8028000
17.312478,94.50,1995-10-05,95.00,93.50,93.875,IBM,9877200
17.243777,94.125,1995-10-06,95.375,94.125,95.25,IBM,10392000
16.854476,92.00,1995-10-09,94.125,92.00,93.875,IBM,12086000
16.625475,90.75,1995-10-10,91.125,89.125,90.00,IBM,25871200
16.946076,92.50,1995-10-11,92.875,91.25,91.50,IBM,13436000
17.037676,93.00,1995-10-12,93.50,92.125,93.25,IBM,9390800
16.946076,92.50,1995-10-13,94.25,92.50,94.00,IBM,9409600
17.220877,94.00,1995-10-16,94.125,92.50,92.50,IBM,10594400
17.74758,96.875,1995-10-17,97.00,91.25,92.50,IBM,45773600
17.655979,96.375,1995-10-18,98.25,95.75,97.875,IBM,29217600
17.999481,98.25,1995-10-19,98.375,96.00,96.875,IBM,18746800
17.472778,95.375,1995-10-20,98.50,95.25,98.25,IBM,17814400
18.136881,99.00,1995-10-23,99.00,95.625,95.625,IBM,16597600
17.95368,98.00,1995-10-24,99.25,97.25,98.875,IBM,12445600
17.610179,96.125,1995-10-25,98.50,96.00,98.50,IBM,10952000
17.564379,95.875,1995-10-26,96.625,94.625,96.25,IBM,13407200
17.678879,96.50,1995-10-27,96.625,95.75,95.875,IBM,9894800
17.999481,98.25,1995-10-30,98.75,97.125,97.50,IBM,12715200
17.81628,97.25,1995-10-31,99.125,96.875,98.375,IBM,11811200
17.74758,96.875,1995-11-01,97.625,96.375,97.25,IBM,8235200
18.251382,99.625,1995-11-02,99.875,96.75,97.00,IBM,13174400
